generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,mutation_sigma
0,0.7709999999999999,True,0,0.0,0.3741,0.9410999999999999,0.0,0.0,0.016761666666664822,0.003994726037052804,1.8752869895329254,0.19586535305795053,1.6497916666666643,0.3412884273235694,0.38402887195378865,0.1548011582393659,0.07969999999999987,0.23909999999999965,0.0002535936253041083,0.0001000500143336402,0.0005999999999999339,0.0,0.5279236009732359,0.20525911575232936,0.00020000000000000004,2.710505431213761e-20,0.016773333333331485,0.003995749130151641,0.0
1,0.80914,True,0,0.0,0.3638,1.0,0.0,0.0,0.015276666666664985,0.0043942019879731125,1.8004838513262378,0.126781402001357,1.5326000000009625,0.0549894535365736,0.29401475266487764,0.07241317498149742,0.0,0.0,0.00020479999999997744,6.240538438307341e-05,0.0005999999999999339,0.0,0.4425,0.15250918005156278,0.00020000000000000004,2.710505431213761e-20,0.01529333333333165,0.0043942019879731125,0.05
2,0.7958799999999999,False,0,0.0,0.3196,1.0,0.0,0.0,0.012891666666665247,0.0034729850273212157,1.7461308966161329,0.09558746863311438,1.5452428247137615,0.08251724047434095,0.24735015189210832,0.05497336935814302,0.0,0.0,0.000172259999999981,4.869563019408905e-05,0.0005999999999999339,0.0,0.38689999999999997,0.12455235846823615,0.00020000000000000004,2.710505431213761e-20,0.012908333333331912,0.0034729850273212157,0.05
3,0.7301199999999999,False,0,0.0,0.38109999999999994,0.8797,0.0,0.0,0.01625499999999821,0.003250863560484592,1.9094632788508907,0.2685996746198415,1.9083589862923585,0.8033363476206502,0.4373538949158219,0.23198463441057054,0.2331999999999998,0.49443579967473994,0.000277801095321493,0.00012430649493297663,0.0005999999999999339,0.0,0.5663253390435404,0.22964810557743884,0.00020000000000000004,2.710505431213761e-20,0.01625999999999821,0.0032515141771860866,0.05
4,0.76042,False,0,0.0,0.35120000000000007,0.9358000000000001,0.0,0.0,0.01403666666666512,0.004521889968683934,1.8256644740076624,0.19178142983450117,1.645911111111109,0.3372218590516019,0.3430571316129408,0.18568964199481025,0.07980000000000015,0.23940000000000045,0.00021640871508377506,0.00010352776159563182,0.0005999999999999339,0.0,0.4500994413407821,0.20715010521888316,0.00020000000000000004,2.571411231867701e-20,0.014049999999998453,0.0045240837009640775,0.05
5,0.7649299999999999,False,0,0.0,0.35269999999999996,0.9416,0.0,0.0,0.013533333333331843,0.004740833260092053,1.8207771303285045,0.15752536257952957,1.6267008377518386,0.27523419519775744,0.3183840414165907,0.17642896897217633,0.09120000000000059,0.23803898840316104,0.0002083853846153617,0.0001053981524404834,0.0005799999999999361,5.9999999999993395e-05,0.4675692307692307,0.2243702487423635,0.00020000000000000004,2.710505431213761e-20,0.013543333333331842,0.004738537045684922,0.05
6,0.7027999999999999,False,0,0.0,0.3913,0.8362999999999999,0.0,0.0,0.016886666666664808,0.003904383576329016,1.947534982094346,0.19408571554695717,1.878290683320777,0.5121715401342603,0.4502218226208769,0.22186846536226887,0.2395000000000005,0.36584238409457226,0.000305008854885204,0.00013084362070730858,0.0005999999999999339,0.0,0.6374256114386053,0.236224250246086,0.00020000000000000004,2.2677715460000613e-20,0.016888333333331472,0.0039043568968236526,0.05
7,0.7906599999999999,False,0,0.0,0.3022,1.0,0.0,0.0,0.01229333333333198,0.005478058252904546,1.7263307711226723,0.11501965964418831,1.5705168402777794,0.06224493281505875,0.23922396749157443,0.10780265831428415,0.019100000000001033,0.03999612481228854,0.00016231999999998214,7.348546522951876e-05,0.0005799999999999361,5.9999999999993395e-05,0.37490000000000007,0.17243169662216978,0.00020000000000000004,2.710505431213761e-20,0.01230666666666531,0.005474416255029091,0.05
8,0.77992,False,0,0.0,0.36649999999999994,0.9571,0.0,0.0,0.016139999999998222,0.003006670362155565,1.8363360222382146,0.1429650701045596,1.6547111111111161,0.33797024560392963,0.3597598860204217,0.12453084956091041,0.10300000000000109,0.23663009107043062,0.00023412420315233848,8.329577990444685e-05,0.0005999999999999339,0.0,0.4879486865148861,0.1792272952075132,0.00020000000000000004,2.571411231867701e-20,0.016148333333331554,0.002999050312644954,0.05
9,0.8038299999999999,False,0,0.0,0.34609999999999996,1.0,0.0,0.0,0.014128333333331777,0.0040868219791037165,1.7817864030969202,0.13048788019785276,1.5202888888888897,0.05761053144463754,0.2873743794944557,0.07644498821260257,0.013600000000000478,0.04080000000000143,0.00018853999999997925,5.690202456854491e-05,0.000599999999999945,2.2204502844110102e-17,0.404,0.13946612491927923,0.00020000000000000004,2.710505431213761e-20,0.014143333333331776,0.004082423027783147,0.05
